country_code,country_name,year,population,net_migration,gdp_per_capita,life_expectancy,fertility_rate,region,income_level,capital,migration_rate,migration_type,pop_growth,gdp_category
BFA,Burkina Faso,2024,23548781,-25807.0,981.992649769081,61.092,4.186,Sub-Saharan Africa,Low income,Ouagadougou,-1.0958953671529748,Net Emigration,2.2713892465556773,Low Income
BGD,Bangladesh,2016,160811932,-918770.0,1649.28380858601,71.075,2.227,South Asia,Lower middle income,Dhaka,-5.713319830023559,Net Emigration,,Lower Middle
BGD,Bangladesh,2017,162186147,-1037176.0,1811.08221668646,71.606,2.205,South Asia,Lower middle income,Dhaka,-6.394972808620948,Net Emigration,0.854547907552039,Lower Middle
BGD,Bangladesh,2018,163523103,-1029069.0,1965.24372731467,72.122,2.193,South Asia,Lower middle income,Dhaka,-6.293110766128257,Net Emigration,0.8243342756024674,Lower Middle
BGD,Bangladesh,2019,164913055,-1016796.0,2129.79896954606,72.625,2.18,South Asia,Lower middle income,Dhaka,-6.1656489233068905,Net Emigration,0.850003439575131,Lower Middle
BGD,Bangladesh,2020,166298024,-1002522.0,2248.85078828233,71.421,2.175,South Asia,Lower middle income,Dhaka,-6.028466098911674,Net Emigration,0.8398176845368699,Lower Middle
BGD,Bangladesh,2021,167658854,-994722.0,2482.84917843357,71.103,2.173,South Asia,Lower middle income,Dhaka,-5.933012043610891,Net Emigration,0.8183079794141124,Lower Middle
BGD,Bangladesh,2022,169384897,-549990.0,2716.48592780431,74.265,2.179,South Asia,Lower middle income,Dhaka,-3.246983702448985,Net Emigration,1.0294970762474653,Lower Middle
BGD,Bangladesh,2023,171466990,-549918.0,2551.01773827307,74.672,2.163,South Asia,Lower middle income,Dhaka,-3.2071362540393347,Net Emigration,1.2292081743273675,Lower Middle
BGD,Bangladesh,2024,173562364,-473362.0,2593.41611680774,74.672,2.163,South Asia,Lower middle income,Dhaka,-2.7273309091364992,Net Emigration,1.2220276334237834,Lower Middle
BGR,Bulgaria,2016,6894139,-9482.0,7822.49923292968,74.8121951219512,1.67,Europe & Central Asia,High income,Sofia,-1.3753711667258233,Net Emigration,,Upper Middle
BGR,Bulgaria,2017,6803468,-6109.0,8696.68930427924,74.8146341463415,1.71,Europe & Central Asia,High income,Sofia,-0.8979244114913159,Net Emigration,-1.3151896125099927,Upper Middle
BGR,Bulgaria,2018,6710798,-3873.0,9849.38397225174,74.9634146341464,1.73,Europe & Central Asia,High income,Sofia,-0.5771295753500553,Net Emigration,-1.3620994469291214,Upper Middle
BGR,Bulgaria,2019,6616726,-2156.0,10353.7204584127,75.1121951219512,1.79,Europe & Central Asia,High income,Sofia,-0.32584090681705724,Net Emigration,-1.4018005012220613,Upper Middle
BGR,Bulgaria,2020,6550696,30167.0,10760.211975413,73.3560975609756,1.77,Europe & Central Asia,High income,Sofia,4.605159512821233,Net Immigration,-0.9979255601637371,Upper Middle
BGR,Bulgaria,2021,6507301,11756.0,12966.1457543396,71.2121951219512,1.8,Europe & Central Asia,High income,Sofia,1.8065861714403562,Net Immigration,-0.6624486924748152,Upper Middle
BGR,Bulgaria,2022,6465097,26498.0,13999.1949530956,74.1609756097561,1.78,Europe & Central Asia,High income,Sofia,4.0986237329463115,Net Immigration,-0.648563820852921,Upper Middle
BGR,Bulgaria,2023,6446596,5173.0,15853.208636704,75.7073170731707,1.81,Europe & Central Asia,High income,Sofia,0.802438992609433,Net Immigration,-0.2861674001178982,Upper Middle
BGR,Bulgaria,2024,6441421,524.0,17596.0173663521,75.7073170731707,1.81,Europe & Central Asia,High income,Sofia,0.08134850990177478,Net Immigration,-0.08027492338592568,Upper Middle
BHR,Bahrain,2016,1423726,46833.0,23800.001440631,80.407,2.042,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,32.894672148994964,Net Immigration,,High Income
BHR,Bahrain,2017,1501116,21958.0,24784.7693514607,80.407,1.984,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,14.627783595671488,Net Immigration,5.435736932527746,High Income
BHR,Bahrain,2018,1503091,-25978.0,26324.4066549559,80.412,1.911,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,-17.283052057393732,Net Emigration,0.13156877949471735,High Income
BHR,Bahrain,2019,1483756,-31967.0,27259.7438599327,80.471,1.843,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,-21.544647502689124,Net Emigration,-1.2863492629521467,High Income
BHR,Bahrain,2020,1472204,-5048.0,24342.8444554718,78.683,1.86,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,-3.4288726290649936,Net Emigration,-0.7785646696626625,High Income
BHR,Bahrain,2021,1504365,11882.0,27147.8083882286,78.083,1.852,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,7.898349137343663,Net Immigration,2.1845477936481617,High Income
BHR,Bahrain,2022,1524693,18975.0,30470.5219276023,80.992,1.839,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,12.445128297959,Net Immigration,1.351267810670942,High Income
BHR,Bahrain,2023,1577059,20002.0,29290.1284215098,81.284,1.824,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,12.683101900436192,Net Immigration,3.434527475367166,High Income
BHR,Bahrain,2024,1588670,22699.0,29653.5682731534,81.284,1.824,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,14.288052270137914,Net Immigration,0.7362438564441742,High Income
BHS,"Bahamas, The",2016,388055,1002.0,30616.5363157284,74.042,1.495,Latin America & Caribbean,High income,Nassau,2.582108206310961,Net Immigration,,High Income
BHS,"Bahamas, The",2017,390485,1002.0,31875.4881749619,74.031,1.424,Latin America & Caribbean,High income,Nassau,2.566039668617232,Net Immigration,0.6261998943448699,High Income
BHS,"Bahamas, The",2018,392717,1002.0,32642.3353203452,74.062,1.404,Latin America & Caribbean,High income,Nassau,2.5514556283532417,Net Immigration,0.5715968603147381,High Income
BHS,"Bahamas, The",2019,394675,1002.0,33640.3369861278,71.408,1.397,Latin America & Caribbean,High income,Nassau,2.538797744980047,Net Immigration,0.4985778563189269,High Income
BHS,"Bahamas, The",2020,395863,0.0,26178.7537607708,72.994,1.386,Latin America & Caribbean,High income,Nassau,0.0,Net Emigration,0.3010071577880469,High Income
BHS,"Bahamas, The",2021,396373,481.0,30367.8605757708,70.752,1.382,Latin America & Caribbean,High income,Nassau,1.2135034424645472,Net Immigration,0.12883244961008344,High Income
BHS,"Bahamas, The",2022,397538,1001.0,34957.1613279737,74.491,1.379,Latin America & Caribbean,High income,Nassau,2.517998279409767,Net Immigration,0.2939150749420305,High Income
BHS,"Bahamas, The",2023,399440,1001.0,38231.774484278,74.552,1.373,Latin America & Caribbean,High income,Nassau,2.506008411776487,Net Immigration,0.4784448279158138,High Income
BHS,"Bahamas, The",2024,401283,1018.0,39455.4466548546,74.552,1.373,Latin America & Caribbean,High income,Nassau,2.536863011889365,Net Immigration,0.4613959543360746,High Income
BIH,Bosnia and Herzegovina,2016,3473003,-32173.0,4928.5665903114,77.124,1.36,Europe & Central Asia,Upper middle income,Sarajevo,-9.263740918162178,Net Emigration,,Lower Middle
BIH,Bosnia and Herzegovina,2017,3428682,-30650.0,5345.01978766473,77.385,1.419,Europe & Central Asia,Upper middle income,Sarajevo,-8.939295041068258,Net Emigration,-1.276157838043901,Upper Middle
BIH,Bosnia and Herzegovina,2018,3387000,-29147.0,6047.84707207392,77.942,1.504,Europe & Central Asia,Upper middle income,Sarajevo,-8.605550634780041,Net Emigration,-1.2156857941331367,Upper Middle
BIH,Bosnia and Herzegovina,2019,3345533,-27841.0,6122.37541352353,77.394,1.509,Europe & Central Asia,Upper middle income,Sarajevo,-8.321842887217073,Net Emigration,-1.2242987894892199,Upper Middle
BIH,Bosnia and Herzegovina,2020,3299349,-26840.0,6130.31187968266,76.04,1.515,Europe & Central Asia,Upper middle income,Sarajevo,-8.134938134765374,Net Emigration,-1.3804676265336546,Upper Middle
BIH,Bosnia and Herzegovina,2021,3244907,-25865.0,7295.34378682258,74.567,1.49,Europe & Central Asia,Upper middle income,Sarajevo,-7.970952634389831,Net Emigration,-1.6500830921493903,Upper Middle
BIH,Bosnia and Herzegovina,2022,3204802,-485.0,7655.59421024383,76.777,1.481,Europe & Central Asia,Upper middle income,Sarajevo,-0.15133540231190568,Net Emigration,-1.2359368080502753,Upper Middle
BIH,Bosnia and Herzegovina,2023,3185073,-485.0,8663.02326458629,77.85,1.486,Europe & Central Asia,Upper middle income,Sarajevo,-0.1522728050503081,Net Emigration,-0.6156074540642487,Upper Middle
BIH,Bosnia and Herzegovina,2024,3164253,-4497.0,9358.78768951134,77.85,1.486,Europe & Central Asia,Upper middle income,Sarajevo,-1.4211885079985702,Net Emigration,-0.6536741858035877,Upper Middle
BLR,Belarus,2016,9469379,8272.0,5039.77560949445,73.8268292682927,1.733,Europe & Central Asia,Upper middle income,Minsk,0.8735525317974917,Net Immigration,,Upper Middle
BLR,Belarus,2017,9458989,3337.0,5785.54491935194,74.1292682926829,1.541,Europe & Central Asia,Upper middle income,Minsk,0.35278611699411005,Net Immigration,-0.10972208420425567,Upper Middle
BLR,Belarus,2018,9438785,8615.0,6360.037502312,74.1756097560976,1.448,Europe & Central Asia,Upper middle income,Minsk,0.9127234066672776,Net Immigration,-0.21359576588999563,Upper Middle
BLR,Belarus,2019,9419758,-33954.0,6837.77339645635,74.2268292682927,1.382,Europe & Central Asia,Upper middle income,Minsk,-3.604551199722965,Net Emigration,-0.20158314867856353,Upper Middle
BLR,Belarus,2020,9379952,-33954.0,6542.85579976768,72.1385609756098,1.369,Europe & Central Asia,Upper middle income,Minsk,-3.619847948049201,Net Emigration,-0.4225798582086715,Upper Middle
BLR,Belarus,2021,9302585,-33954.0,7489.71894713888,72.0714634146342,1.371,Europe & Central Asia,Upper middle income,Minsk,-3.649953211929802,Net Emigration,-0.8248123231334281,Upper Middle
BLR,Belarus,2022,9228071,-8000.0,7994.64806074889,74.1033658536585,1.326,Europe & Central Asia,Upper middle income,Minsk,-0.8669200746288146,Net Emigration,-0.8010031620243163,Upper Middle
BLR,Belarus,2023,9178298,-3034.0,7896.75388295584,74.1837804878049,1.208,Europe & Central Asia,Upper middle income,Minsk,-0.33056237659749116,Net Emigration,-0.5393651609312489,Upper Middle
BLR,Belarus,2024,9132629,-3119.0,8317.63399913792,74.1837804878049,1.208,Europe & Central Asia,Upper middle income,Minsk,-0.34152268749776216,Net Emigration,-0.4975759122225032,Upper Middle
BLZ,Belize,2016,364705,3313.0,6140.86713919469,71.843,2.396,Latin America & Caribbean,Upper middle income,Belmopan,9.084054235615087,Net Immigration,,Upper Middle
BLZ,Belize,2017,373202,1705.0,6071.85451846453,72.062,2.368,Latin America & Caribbean,Upper middle income,Belmopan,4.568571443882938,Net Immigration,2.329828217326324,Upper Middle
BLZ,Belize,2018,380226,187.0,6011.99036888587,72.322,2.343,Latin America & Caribbean,Upper middle income,Belmopan,0.49181276398773366,Net Immigration,1.8820906640371726,Upper Middle
BLZ,Belize,2019,385829,-606.0,6171.61449761423,72.577,2.142,Latin America & Caribbean,Upper middle income,Belmopan,-1.5706439899540987,Net Emigration,1.473597281616712,Upper Middle
BLZ,Belize,2020,390812,64.0,5238.54078175696,71.58,2.04,Latin America & Caribbean,Upper middle income,Belmopan,0.1637616040449116,Net Immigration,1.2915047857988915,Upper Middle
BLZ,Belize,2021,395346,-173.0,6142.98930557031,70.917,1.837,Latin America & Caribbean,Upper middle income,Belmopan,-0.4375913756557547,Net Emigration,1.160148613655676,Upper Middle
BLZ,Belize,2022,402733,5936.0,7068.21728043145,72.19,1.949,Latin America & Caribbean,Upper middle income,Belmopan,14.739293775280396,Net Immigration,1.8684898797509009,Upper Middle
BLZ,Belize,2023,411106,595.0,7424.75821321022,73.566,2.007,Latin America & Caribbean,Upper middle income,Belmopan,1.4473152909468603,Net Immigration,2.079044925546203,Upper Middle
BLZ,Belize,2024,417072,490.0,7681.24400583113,73.566,2.007,Latin America & Caribbean,Upper middle income,Belmopan,1.1748570990140792,Net Immigration,1.4512072312250268,Upper Middle
BMU,Bermuda,2016,63449,0.0,108747.356144305,80.476,1.45,North America,High income,Hamilton,0.0,Net Emigration,,High Income
BMU,Bermuda,2017,63578,221.0,112339.425587467,80.686,1.419,North America,High income,Hamilton,3.476045172858536,Net Immigration,0.2033128969723741,High Income
BMU,Bermuda,2018,63831,302.0,113204.82210838,80.986,1.374,North America,High income,Hamilton,4.731243439707979,Net Immigration,0.3979363930919577,High Income
BMU,Bermuda,2019,64107,286.0,115798.040775578,81.251,1.383,North America,High income,Hamilton,4.461291278643518,Net Immigration,0.4323917845560965,High Income
BMU,Bermuda,2020,64382,286.0,106976.546239632,81.456,1.451,North America,High income,Hamilton,4.44223540741201,Net Immigration,0.4289703152541735,High Income
BMU,Bermuda,2021,64648,286.0,112765.08167306,81.745,1.389,North America,High income,Hamilton,4.423957431011013,Net Immigration,0.41315895747258136,High Income
BMU,Bermuda,2022,64749,0.0,121613.939983629,82.062,1.397,North America,High income,Hamilton,0.0,Net Emigration,0.15623066452172818,High Income
BMU,Bermuda,2023,64698,0.0,132604.439086216,82.309,1.401,North America,High income,Hamilton,0.0,Net Emigration,-0.07876569522309307,High Income
BMU,Bermuda,2024,64636,-5.0,142855.374713782,82.309,1.401,North America,High income,Hamilton,-0.07735627204653753,Net Emigration,-0.09582985563696411,High Income
BOL,Bolivia,2016,11180020,-10071.0,3035.87347732132,67.392,2.829,Latin America & Caribbean,Lower middle income,La Paz,-0.9008033974894499,Net Emigration,,Lower Middle
BOL,Bolivia,2017,11344587,-9669.0,4048.40119739839,67.536,2.777,Latin America & Caribbean,Lower middle income,La Paz,-0.852300749247196,Net Emigration,1.4719741109586515,Lower Middle
BOL,Bolivia,2018,11508368,-9344.0,4206.8552936661,67.699,2.73,Latin America & Caribbean,Lower middle income,La Paz,-0.8119309358199182,Net Emigration,1.4436929259743048,Lower Middle
BOL,Bolivia,2019,11671386,-8981.0,4203.15492855788,67.82,2.688,Latin America & Caribbean,Lower middle income,La Paz,-0.7694887308156889,Net Emigration,1.416517094343872,Lower Middle
BOL,Bolivia,2020,11816299,-4663.0,3580.96761778303,62.906,2.651,Latin America & Caribbean,Lower middle income,La Paz,-0.3946244082009096,Net Emigration,1.2416091799208662,Lower Middle
BOL,Bolivia,2021,11937360,-4663.0,4010.76053686204,61.427,2.618,Latin America & Caribbean,Lower middle income,La Paz,-0.3906223821682516,Net Emigration,1.024525530371223,Lower Middle
BOL,Bolivia,2022,12077154,-3008.0,4219.46113742445,67.434,2.584,Latin America & Caribbean,Lower middle income,La Paz,-0.24906530131188195,Net Emigration,1.171062948591639,Lower Middle
BOL,Bolivia,2023,12244159,-3008.0,4274.70820547613,68.581,2.547,Latin America & Caribbean,Lower middle income,La Paz,-0.24566815899728192,Net Emigration,1.38281750816458,Lower Middle
BOL,Bolivia,2024,12413315,-3000.0,4421.16609889999,68.581,2.547,Latin America & Caribbean,Lower middle income,La Paz,-0.24167597454829753,Net Emigration,1.3815240393399097,Lower Middle
BRA,Brazil,2016,203218114,-92989.0,8836.28546025694,75.081,1.727,Latin America & Caribbean,Upper middle income,Brasilia,-0.45758224092169264,Net Emigration,,Upper Middle
BRA,Brazil,2017,204703445,-156296.0,10080.5078722821,75.383,1.74,Latin America & Caribbean,Upper middle income,Brasilia,-0.7635240335110139,Net Emigration,0.7309048247539529,Upper Middle
BRA,Brazil,2018,206107261,-230334.0,9300.66072904004,75.633,1.744,Latin America & Caribbean,Upper middle income,Brasilia,-1.1175443256217936,Net Emigration,0.6857803492266612,Upper Middle
BRA,Brazil,2019,207455459,-129216.0,9029.83304401079,75.809,1.705,Latin America & Caribbean,Upper middle income,Brasilia,-0.6228614114222947,Net Emigration,0.6541244561005577,Upper Middle
BRA,Brazil,2020,208660842,-78437.0,7074.19407495707,74.506,1.653,Latin America & Caribbean,Upper middle income,Brasilia,-0.3759066590941869,Net Emigration,0.5810321915896255,Upper Middle
BRA,Brazil,2021,209550294,-208581.0,7972.53696080695,73.038,1.638,Latin America & Caribbean,Upper middle income,Brasilia,-0.9953744087803571,Net Emigration,0.42626685077786775,Upper Middle
BRA,Brazil,2022,210306415,-253639.0,9281.33282136864,74.872,1.629,Latin America & Caribbean,Upper middle income,Brasilia,-1.2060449986749096,Net Emigration,0.36083032171743135,Upper Middle
BRA,Brazil,2023,211140729,-240059.0,10377.5897719195,75.848,1.619,Latin America & Caribbean,Upper middle income,Brasilia,-1.13696206855476,Net Emigration,0.3967135286862211,Upper Middle
BRA,Brazil,2024,211998573,-225510.0,10310.5488778166,75.848,1.619,Latin America & Caribbean,Upper middle income,Brasilia,-1.0637335752255277,Net Emigration,0.40629015731019624,Upper Middle
BRB,Barbados,2016,279598,-65.0,20295.5672072046,76.168,1.724,Latin America & Caribbean,High income,Bridgetown,-0.23247662715756193,Net Emigration,,High Income
BRB,Barbados,2017,280171,-65.0,20284.5762052461,76.237,1.724,Latin America & Caribbean,High income,Bridgetown,-0.2320011707135999,Net Emigration,0.20493708824813606,High Income
BRB,Barbados,2018,280711,-65.0,21381.2426303209,76.378,1.72,Latin America & Caribbean,High income,Bridgetown,-0.23155487316136525,Net Emigration,0.1927394341312949,High Income
BRB,Barbados,2019,281207,-65.0,21912.1501242857,76.495,1.715,Latin America & Caribbean,High income,Bridgetown,-0.23114645083514992,Net Emigration,0.17669418013543936,High Income
BRB,Barbados,2020,281698,0.0,19194.4919736739,76.647,1.708,Latin America & Caribbean,High income,Bridgetown,0.0,Net Emigration,0.17460447286163916,Upper Middle
BRB,Barbados,2021,282147,-28.0,21079.6145271791,76.58,1.709,Latin America & Caribbean,High income,Bridgetown,-0.0992390491481391,Net Emigration,0.15939055300357996,High Income
